Month,Date,Special Day,Online Sale offers ,Weekend,product-name,Segrecation of books ,Cost Price,item price,shipping-price,Customer ID
5,16,0,0,0,Lakshya Rajasthan Ka Bhugol 2018 Part - I,competition ,333,370,65,B07FWVBRX
5,16,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXVUT
5,16,0,0,0,Lakshya Rajasthan Ka Bhugol 2018 Part - I,competition ,333,370,65,B07FWYSYS
5,16,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVXTU
5,16,0,0,0,Lakshya Rajasthan Ka Bhugol 2018 Part - I,competition ,333,370,65,B07FWXBYU
5,16,0,0,0,Lakshya Rajasthan Ka Bhugol 2018 Part - I,competition ,333,370,65,B07FWVWWY
5,16,0,0,0,Lakshya Rajasthan Ka Bhugol 2018 Part - I,competition ,333,370,65,B07FWXTWX
5,16,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXAQQ
5,17,0,0,0,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2017),college,756,840,65,B07FWVWSQ
5,18,0,0,0,Database System Concepts (Int'l Ed),college,899.1,999,65,B07FWVUUX
5,19,0,0,1,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,competition ,873,970,130,B07FWYVZR
5,20,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWXZY
5,20,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWUYS
5,20,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVZVR
5,20,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYYWS
5,20,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWUQZ
5,20,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWYZW
5,20,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXSVQ
5,20,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYYTT
5,21,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYSSR
5,21,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWXVT
5,22,0,0,0,"Human Anatomy By B D Chaurasia's 7th Edition (Set Of 4 Books) Vol-1,2,3&4  (Paperback, BD Chaurasia's)",college,1332,1480,65,B07FWYSVS
5,23,0,0,0,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2018-2019)Session by Dr. Ali,competition ,898.2,998,65,B07FWVXWV
5,24,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWSYV
5,24,0,0,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWXZQS
5,24,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXYWV
5,24,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWZRU
5,25,0,0,0,"General Studies 2018 - for UPSC, SSC, Railways, PSUs & Bank PO",competition ,570.6,634,65,B07FWYWRR
5,26,0,0,1,Modern Operating Systems II SEM,college,112.5,125,65,B07FWYZXW
5,27,0,0,1,Database System Concepts and relations,college,153,170,65,B07FWXXWV
5,27,0,1,1,Modern Operating Systems II SEM,college,112.5,125,65,B07FWVWZT
5,27,0,1,1,39 Years' Chapterwise Topicwise Solved Papers (2017-1979) IIT JEE Physics,competition ,193.5,215,65,B07FWWASR
5,27,0,1,1,Modern Operating Systems II SEM,college,112.5,125,65,B07FWXVUZ
5,28,0,1,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWVVSU
5,28,0,1,0,Objective Biology (Set of 2 Volumes),competition ,657,730,65,B07FWXWZU
5,29,0,1,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWYZRS
5,29,0,1,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWXVQR
5,29,0,1,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWWZZX
5,30,0,1,0,English Grammar for Today: A New Introduction,School,863.1,959,90,B07FWVXWR
5,31,0,1,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWXVZU
6,1,1,1,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWVATX
6,2,0,1,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXUWX
6,2,0,1,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYWUY
6,2,0,1,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWWTT
6,2,0,1,1,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWYXZU
6,2,0,1,1,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWVZTS
6,2,0,1,1,39 Years' Chapterwise Topicwise Solved Papers (2017-1979) IIT JEE Physics,competition ,193.5,215,65,B07FWWYUU
6,2,0,1,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYWQQ
6,2,0,1,1,"JP Nursing Today (A Way to Success) For AIIMS, JIPMER, DSSSB, ESIC, PGI, RPSC, RAILWAY, MNS, RUHS & All Other Staff Nurse Competitive Examinations",competition ,625.5,695,65,B07FWVXWW
6,3,0,1,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWVXV
6,3,0,1,1,Modern Operating Systems II SEM,college,112.5,125,65,B07FWXBUT
6,3,0,1,1,Modern Operating Systems II SEM,college,112.5,125,65,B07FWYAYS
6,3,0,1,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVVSQ
6,3,0,1,1,Modern Operating Systems II SEM,college,112.5,125,65,B07FWVBTW
6,3,0,1,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYTZT
6,3,0,1,1,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWWSWQ
6,3,0,1,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWSZV
6,3,0,1,1,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWWBYU
6,3,0,1,1,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWWZTX
6,4,0,1,0,"General Studies 2018 - for UPSC, SSC, Railways, PSUs & Bank PO",competition ,570.6,634,65,B07FWYWRR
6,4,0,1,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWXUUR
6,4,0,1,0,Lakshya Rajasthan Police - Constable,competition ,297,330,65,B07FWXWUZ
6,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVXUU
6,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXSYT
6,4,0,1,0,Lakshya Rajasthan Police Constable ONLINE TEST 2018,competition ,297,330,65,B07FWWVYT
6,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXXXY
6,4,0,1,0,Lakshya Rajasthan Police Constable ONLINE TEST 2018,competition ,297,330,65,B07FWWSUT
6,4,0,1,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWYWTQ
6,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWAQZ
6,4,0,1,0,Advanced Problems in Organic Chemistry for JEE With Solution Manual (2018-2019),competition ,364.5,405,65,B07FWYARU
6,4,0,1,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWYYRY
6,5,0,1,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWXYZV
6,5,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXXYU
6,5,0,1,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWWXSV
6,5,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYZWY
6,5,0,1,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWXXYT
6,5,0,1,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWYATT
6,5,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVURV
6,6,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVWYV
6,6,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXATW
6,6,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYATQ
6,6,0,0,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWWWQZ
6,6,0,0,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWWVTS
6,6,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVZZY
6,7,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVYTW
6,7,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYXYR
6,7,0,0,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWWYSX
6,8,0,0,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWXUZW
6,8,0,0,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWXTTV
6,8,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVWQS
6,9,0,0,1,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,competition ,449.1,499,50,B07FWVZRQ
6,10,0,0,1,Objective NCERT at Your Fingertips for NEET-JEE - Physics,competition ,383.4,426,65,B07FWWYYR
6,11,0,0,0,Objective Biology (Set of 2 Volumes),competition ,657,730,65,B07FWXWZU
6,12,0,0,0,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,competition ,449.1,499,65,B07FWVUQR
6,12,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWSYS
6,12,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYXZR
6,12,0,0,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWVWYR
6,12,0,0,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWWSWX
6,12,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYAZU
6,12,0,0,0,Objective NCERT at Your Fingertips for NEET-JEE - Physics,competition ,383.4,426,65,B07FWXYUR
6,12,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWSXS
6,12,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWART
6,12,0,0,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWYUXQ
6,13,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYUWT
6,13,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVVRT
6,13,0,0,0,"Human Anatomy By B D Chaurasia's 7th Edition (Set Of 4 Books) Vol-1,2,3&4  (Paperback, BD Chaurasia's)",college,1332,1480,65,B07FWYSVS
6,13,0,0,0,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),competition ,387,430,65,B07FWYVTW
6,14,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXVQV
6,14,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXAUZ
6,14,0,0,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWWXRX
6,14,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYSQW
6,14,0,0,0,Objective Physics for NEET - Vol. 2,competition ,414,460,65,B07FWXAQY
6,14,0,0,0,Objective Physics for NEET - Vol. 2,competition ,414,460,65,B07FWWBUU
6,15,0,0,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWVXVU
6,15,0,0,0,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),competition ,387,430,65,B07FWWXUR
6,15,0,0,0,Objective NCERT at Your Fingertips for NEET-JEE - Physics,competition ,383.4,426,65,B07FWVYRQ
6,16,1,0,1,Modern Operating Systems II SEM,college,112.5,125,65,B07FWWVVX
6,16,1,0,1,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWYBYR
6,16,1,0,1,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWXASZ
6,16,1,0,1,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWYZUW
6,17,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVWVS
6,17,0,0,1,Modern Operating Systems II SEM,college,112.5,125,65,B07FWXTXQ
6,18,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXSXR
6,18,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWSZX
6,18,0,0,0,English Grammar for Today: A New Introduction,School,863.1,959,65,B07FWWATW
6,18,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVVQQ
6,18,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWVUU
6,18,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXVQZ
6,18,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVAUZ
6,18,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYXRS
6,18,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXXVW
6,19,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVAUX
6,19,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWWRY
6,19,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYZTX
6,19,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXVWZ
6,19,0,0,0,Objective Biology (Set of 2 Volumes),competition ,657,730,65,B07FWXVRW
6,19,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYTUT
6,19,0,0,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWYVVS
6,19,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXZQX
6,19,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYAUW
6,19,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVAQZ
6,20,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYASV
6,20,0,0,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWYYUX
6,20,0,0,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWXZUS
6,21,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVWRW
6,22,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVVXV
6,23,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXZVY
6,23,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYSRZ
6,23,0,0,1,Objective Biology (Set of 2 Volumes),competition ,657,730,65,B07FWYUTR
6,23,0,0,1,Objective Biology (Set of 2 Volumes),competition ,657,730,65,B07FWWZXR
6,23,0,0,1,Objective Biology (Set of 2 Volumes),competition ,657,730,65,B07FWYWXR
6,23,0,0,1,Objective Biology (Set of 2 Volumes),competition ,657,730,65,B07FWVAST
6,23,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYAQV
6,24,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVVVU
6,24,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXZTU
6,24,0,0,1,Objective NCERT at Your Fingertips for NEET-JEE - Physics,competition ,383.4,426,65,B07FWYZSS
6,24,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWTXY
6,24,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVWYU
6,24,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYATY
6,24,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWUYX
6,25,0,1,0,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,competition ,436.5,485,65,B07FWXZRX
6,25,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWAZY
6,26,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYXTS
6,26,0,1,0,Objective NCERT at Your Fingertips for NEET-JEE - Physics,competition ,383.4,426,65,B07FWWYYR
6,26,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXSVS
6,26,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXATS
6,26,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWZXV
6,27,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYAVY
6,28,0,1,0,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,competition ,436.5,485,65,B07FWWWUT
6,28,0,1,0,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,competition ,436.5,485,65,B07FWVAXT
6,29,0,1,0,39 Years' Chapterwise Topicwise Solved Papers (2017-1979) IIT JEE Mathematics,competition ,180,200,65,B07FWXSZR
6,30,1,1,1,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,competition ,436.5,485,65,B07FWXBTR
6,30,1,1,1,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,competition ,873,970,130,B07FWYVZR
6,30,1,1,1,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,competition ,436.5,485,65,B07FWXTRW
7,1,1,1,1,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,competition ,436.5,485,65,B07FWYVXW
7,1,1,1,1,Modern Operating Systems II SEM,college,112.5,125,65,B07FWYWRT
7,1,1,1,1,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWVWTZ
7,1,1,1,1,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWYYYX
7,1,1,1,1,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWYBYX
7,1,1,1,1,Objective NCERT at Your Fingertips for NEET-JEE - Physics,competition ,383.4,426,65,B07FWYSWS
7,2,0,1,0,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,competition ,436.5,485,65,B07FWWZYT
7,2,0,1,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWVYUU
7,3,0,1,0,Objective Biology (Set of 2 Volumes),competition ,657,730,65,B07FWYSXS
7,3,0,1,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWXVYQ
7,3,0,1,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWWTUY
7,3,0,1,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWYAZX
7,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXXZV
7,4,0,1,0,Lakshya Rajasthan 2018 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,competition ,288,320,65,B07FWVZZT
7,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXZUT
7,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYZRU
7,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYUXW
7,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWAUR
7,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWXVX
7,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVBRR
7,4,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWSTU
7,5,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVVTX
7,5,0,1,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWVRS
7,6,0,0,0,Modern Operating Systems II SEM,college,112.5,125,65,B07FWWBQV
7,7,0,0,1,Modern Operating Systems II SEM,college,112.5,125,65,B07FWXVSV
7,7,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWYTSX
7,7,0,0,1,Modern Operating Systems II SEM,college,112.5,125,65,B07FWYAUV
7,7,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWYSV
7,7,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWWBRZ
7,7,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVWUX
7,8,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVUUY
7,8,0,0,1,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWXVTQ
7,9,0,0,0,Database System Concepts and relations,college,76.5,85,65,B07FWYYSU
7,10,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVXRR
7,10,0,0,0,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2018-2019)Session by Dr. Ali,competition ,898.2,998,65,B07FWVXWV
7,11,0,0,0,Modern Operating Systems II SEM,college,91.8,102,65,B07FWYVYT
7,11,0,0,0,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2018 Bhag-2",competition ,355.5,395,65,B07FWVXTW
